Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.SDIR,SDIR
0.9933479412021772,0.9811838701170394,0.05917890904066079,-0.0713317673274184,0.16704138658720005,Accept,"Gender, Age, ProgVar",1.3411435098908948,0.05917890904066079,-0.05536303999465718,0.17840528315573803,Accept,1.4158621070379132,Accept,Accept,0.8257605603264552
0.8627440679316397,1.0059708848333535,0.043831984670287795,-0.06569407051385588,0.1940980132653629,Accept,"Gender, Age, ProgVar",1.424698780514896,0.043831984670287795,-0.0710368709937704,0.17663980350468017,Accept,1.3602326439064507,Accept,Accept,0.797655787514638
1.1291938559105776,1.0175576391974401,-0.028371034082032887,-0.15523791858098063,0.09907900969203279,Accept,"Gender, Age, ProgVar",1.5911584854713519,-0.028371034082032887,-0.16038761819291641,0.09290067701964691,Accept,1.5236466560519646,Accept,Accept,1.0439719689475866
1.1093291495923407,1.03959601027198,-0.059403006018625845,-0.16360338160369461,0.09994160136763636,Accept,"Gender, Age, ProgVar",1.6121230535357234,-0.059403006018625845,-0.19250624421639356,0.07078763559136772,Accept,1.5442129271123406,Accept,Accept,0.5591814847476404
1.0353416321621267,0.9637115701142007,0.06379941043346095,-0.05419008751139574,0.17660677284960621,Accept,"Gender, Age, ProgVar",1.4815690599504563,0.06379941043346095,-0.05549219470154282,0.1741914686048755,Accept,1.4128614610720627,Accept,Accept,0.8132999730744149
0.9065293233284419,0.9448733938883221,0.0321610204393899,-0.09693659633169255,0.15449630325849054,Accept,"Gender, Age, ProgVar",1.5521658983514088,0.0321610204393899,-0.08696989087199453,0.1623824325498867,Accept,1.561498472052183,Accept,Accept,0.5154912218233018
0.8195774504500717,0.9377425608172261,0.1612270094372715,0.030647913509515734,0.27428632201237135,Reject,"Gender, Age, ProgVar",1.479490649880255,0.1612270094372715,0.03702163786269212,0.2875913701974107,Reject,1.3804131160969328,Accept,Accept,0.4472228786427599
0.7910045807616934,0.9248352255005011,0.157922708753295,0.04008638855274156,0.2888490082494881,Reject,"Gender, Age, ProgVar",1.4806664189442336,0.157922708753295,0.029691168016833573,0.28236412431530644,Reject,1.5435887042591867,Accept,Accept,0.8471562703950478
1.0892626347841723,1.0551823915892342,-0.01559772487705484,-0.16761614047305412,0.11564052844242834,Accept,"Gender, Age, ProgVar",1.4775377056386685,-0.01559772487705484,-0.15093126481370117,0.1306561999842243,Accept,1.4611146182132415,Accept,Accept,0.4033617971448523
1.0155705933146273,1.0960564269796094,-0.016670353506582726,-0.19718199441444312,0.08778172582477248,Accept,"Gender, Age, ProgVar",1.4024386127883244,-0.016670353506582726,-0.15137854275298768,0.12392263413104682,Accept,1.5772034301051563,Accept,Accept,0.6941802291983987
