Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.SDIR,SDIR
0.27067290955853207,0.7749327466093071,0.3106957101111095,0.13116511597707137,0.5626011371811845,Reject,"Gender, Age, ProgVar",1.4179203239685663,0.3106957101111095,0.09278917861286379,0.5192974568433745,Reject,1.260697407271475,Reject,Accept,0.5139494336181336
0.4933351451574634,1.0109085930569395,0.043292200013621766,-0.1575976068305976,0.342630135375006,Accept,"Gender, Age, ProgVar",1.7048020809422075,0.043292200013621766,-0.19055175384469952,0.2687174672435938,Accept,1.4038056171160347,Reject,Accept,1.047595465499826
0.6897238160211293,0.9557659813139942,0.14789084299494257,-0.12887173367448357,0.39800372046348215,Accept,"Gender, Age, ProgVar",1.310717790471434,0.14789084299494257,-0.08298261867785635,0.38162099970651087,Accept,1.2451027408447557,Reject,Accept,0.701443380154806
0.6618175196457015,0.9095956060896482,0.14869957193418398,-0.0538959252171808,0.3504086144882594,Accept,"Gender, Age, ProgVar",1.0909171390716446,0.14869957193418398,-0.06859625920671018,0.34118080358000097,Accept,1.1255060637863386,Reject,Accept,0.7755126331154182
0.5277361836589232,0.8863792400675661,0.14627872309568027,-0.039822426370658456,0.29885037792043484,Accept,"Gender, Age, ProgVar",1.3130917827933315,0.14627872309568027,-0.027594886383867423,0.3204072949843191,Accept,1.3122337187638755,Reject,Accept,0.7596014193290315
0.33456357626000216,0.9281139125195488,0.2046642854821525,-0.011927777580604256,0.48932135507034225,Accept,"Gender, Age, ProgVar",1.403961891588172,0.2046642854821525,-0.03632131713571342,0.4584449302537934,Accept,1.4561593139367761,Reject,Accept,0.9273826982349018
0.4922361227386977,0.888173046641393,0.15430831749677645,-0.025880359809794154,0.30343953910161087,Accept,"Gender, Age, ProgVar",1.3506648985470509,0.15430831749677645,-0.00600799214696366,0.32591576192612093,Accept,1.2281713246475363,Reject,Accept,0.5430456671524482
0.5417347610881025,0.9257975032598618,0.11634394143143853,-0.12198786268008298,0.3154350034902869,Accept,"Gender, Age, ProgVar",1.5940958545155581,0.11634394143143853,-0.0988116244924811,0.321746552039313,Accept,1.3701518859489012,Reject,Accept,0.8324233339752103
0.48310274422309635,0.918813327536989,0.17276711524046542,0.017157987201407682,0.3573573518398443,Reject,"Gender, Age, ProgVar",1.45438262711217,0.17276711524046542,8.918340615169246e-4,0.34392793127907256,Reject,1.4269234479545674,Reject,Accept,0.6100698553400768
0.5698486629158561,0.9105262986579932,0.14066518961429667,-0.06549811295179836,0.28854626655965204,Accept,"Gender, Age, ProgVar",1.4118459413898679,0.14066518961429667,-0.0430142431419446,0.3360450082328471,Accept,1.2493056182170361,Reject,Accept,0.3892972760081933
0.5533065495083933,0.933403234210496,0.14550889482256135,-0.025688604568683722,0.315546757156452,Accept,"Gender, Age, ProgVar",1.5113865664831831,0.14550889482256135,-0.022733326991575428,0.3205820751916878,Accept,1.4455530763571591,Accept,Accept,0.6830389990678644
0.15302700880784162,0.7509493140289688,0.47051552583073153,0.24667858557021938,0.6797361035648559,Reject,"Gender, Age, ProgVar",1.5653751459095986,0.47051552583073153,0.2664739060427983,0.6711215714437337,Reject,1.5044887367280564,Reject,Accept,0.9209606453422573
0.6688325287806405,1.020111646231503,0.04566118819379183,-0.11569747758286396,0.21172505275468292,Accept,"Gender, Age, ProgVar",1.4290150384583953,0.04566118819379183,-0.12014276878782894,0.2075428761156939,Accept,1.3325888022007932,Reject,Accept,0.3648686970764526
0.7052526773755394,0.9210241315432459,0.12606925156114704,-0.1453050137630813,0.325907421592743,Accept,"Gender, Age, ProgVar",1.5035883748801318,0.12606925156114704,-0.11049324726920871,0.35634079071245484,Accept,1.4440952896290522,Accept,Accept,0.651090401308595
