N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,0.004920348005937622,0.004898969522082604,0.9913589343702951,0.9713253160322537,1.545907581841242,1.4828651903885122,232.7173959150633,243.7422182722048
150,-0.0047158831028187385,-0.004705533368540716,0.9936882177821996,0.9815935632062095,1.54718772821355,1.5089362473155907,344.934778866243,356.40375808816765
200,-0.0031122123512221434,-0.003137321989844962,0.9928402192846939,0.9848095869054388,1.5474723742370462,1.5210362493549512,457.745611069139,469.1596101796185
30,0.010281636950081656,0.010355135528552542,1.0239962882150895,0.9041073866060313,1.6461160002238189,1.27156930550915,77.19528356321206,83.07220913039974
50,-0.010914864340487563,-0.01108375992471934,0.9983264933760957,0.942599352375212,1.560426354409301,1.3892580097922602,120.28231057147984,128.88640874198705
