Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.5560669737232732,0.9498194625469575,0.02311013975847351,-0.060486971456030776,0.22987119401638664,Accept,"Z2, Z4",1.3971212322450237,0.02311013975847351,-0.06876987291087669,0.17915581859928628,Accept,1.2475082594119205,Accept,Accept,Accept,Accept,0.5225525595453725
0.6338728516768679,0.9649698355792128,0.07623829287638557,-0.10363808031456553,0.19380757527436393,Accept,"Z2, Z4",1.5032115411515579,0.07623829287638557,-0.008581314513810508,0.22108958051558686,Accept,1.3249366521714223,Accept,Accept,Accept,Accept,0.5223512198437197
0.47217904755418283,0.9772600524974937,0.027368927472785097,-0.16771232527347987,0.15672477383437258,Accept,"Z1, Z2, Z4",1.4089548497770354,0.027368927472785097,-0.0867081618652891,0.19064683301684854,Accept,1.4167184646873057,Accept,Accept,Accept,Reject,0.9639267858634266
0.946978841790276,1.1879910319518499,-0.07815289948689137,-0.6443568214349553,0.049818626947975286,Accept,"Z4, X7",2.3193694513150933,-0.07815289948689137,-0.19355231571326897,0.039990949048953645,Accept,1.3292558482800483,Reject,Accept,Accept,Accept,1.0435917921622673
0.6448362888502197,0.9658859932355427,0.011993221845154445,-0.23641176095797414,0.2397078901472828,Accept,"Z2, Z4",1.6836341650451667,0.011993221845154445,-0.16022668779105426,0.1859086837148018,Accept,1.6450997336647282,Accept,Accept,Accept,Accept,0.29238322975646625
0.45286580832230905,1.0269241697377587,0.13401278077409487,-0.46201233386306023,0.3097062319402364,Accept,Z2,2.370136556325823,0.13401278077409487,-0.041300284377407424,0.21390542891059258,Accept,1.6371927326759859,Accept,Accept,Accept,Accept,0.5496099668765437
0.36517959601300526,0.971434625845323,-0.05536633027373134,-0.14774355043526852,0.11886461861866182,Accept,"Z1, Z2, Z4",1.3289142968424335,-0.05536633027373134,-0.1724488342920766,0.09381124068601676,Accept,1.3748862531460764,Accept,Accept,Accept,Accept,0.46839639966649754
0.3304987999233817,1.002036196354231,0.0114020271091191,-0.09838713364344136,0.17780559953315417,Accept,"Z1, Z2, Z4",1.2010621889276305,0.0114020271091191,-0.12236064973416977,0.10503325884431118,Accept,1.232255809454781,Accept,Accept,Accept,Accept,0.8143037909127004
0.5038937692308517,0.9746495661455118,0.026819126159951204,-0.12900313375398492,0.0884495351269083,Accept,"Z1, Z2, Z4",1.0984232946363295,0.026819126159951204,-0.132894056341023,0.1861791715995462,Accept,1.2412811509169908,Reject,Accept,Accept,Accept,0.8086943398033559
0.5286680832258979,0.9928052397396406,-0.0302337183734256,-0.16593337596293214,0.16882482705588314,Accept,"Z1, Z2, Z4",1.3944532580105038,-0.0302337183734256,-0.12690001986157173,0.07180292803640981,Accept,1.222845097224909,Accept,Accept,Accept,Accept,0.49775682306477725
