Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.8818984130121482,1.174375126835089,-0.16016976348889037,-0.8003799198186818,0.39547859295422977,Accept,Z2,2.343406885684032,-0.16016976348889037,-0.38597814570244454,0.010329873919393107,Accept,1.2841578818254118,Accept,Accept,Accept,Accept,1.2801796533581622
0.21118110657271472,0.9485845500134917,0.10263937823397612,-0.05254220958683875,0.3582917618839052,Accept,"Z1, Z2, Z4",1.4126638457430156,0.10263937823397612,-0.0761835625675148,0.24748130057736883,Accept,1.1493064681571254,Reject,Accept,Accept,Accept,1.001450043442294
0.3872028051947856,0.9880309526484166,-0.0023582031666471125,-0.3574568797493618,0.33870055153775713,Accept,"Z1, Z2, Z4",1.3763965029311036,-0.0023582031666471125,-0.22900481017157465,0.2514318848526772,Accept,1.1681237594156642,Accept,Accept,Accept,Accept,0.8349924060161185
0.11942635847864363,0.8860510446770244,0.0030046697307397206,-0.1449101399483323,0.38368314420545224,Accept,"Z2, Z4",1.3625652622592543,0.0030046697307397206,-0.21588643034934987,0.18047151992865249,Accept,0.9839757283824572,Accept,Accept,Accept,Accept,0.9135881822599069
0.507517349344352,1.0421637388979519,-0.17999671299941641,-0.6808879343144056,0.78977456495138,Accept,X2,1.8811924523904893,-0.17999671299941641,-0.566919526844407,0.1531086222354081,Accept,1.1365127647011875,Reject,Accept,Accept,Accept,0.897133637252371
0.19619358531117084,0.9590706555776758,0.1221763695569984,-0.801560636926197,0.6859442669052097,Accept,Z4,1.835212100340546,0.1221763695569984,-0.050349129570702755,0.3735451063095119,Accept,1.1427842617664736,Accept,Accept,Accept,Accept,0.689548314046696
0.4409237003469948,0.9851554347210084,-0.04760373335890678,-0.43886308636388954,0.38936396049088706,Accept,"Z1, Z4, X7",2.3254793377186114,-0.04760373335890678,-0.29380953885564826,0.1293529097873381,Accept,1.3344102344526558,Reject,Accept,Accept,Accept,0.8128280915711649
-0.15018146920466538,0.8836834425225282,0.042479977760871146,-0.11665271844552988,0.611375878498479,Accept,"Z4, X5",1.8187416295515695,0.042479977760871146,-0.13857590968939457,0.16046446652829294,Accept,1.2563674067376578,Reject,Accept,Accept,Accept,0.583541043669728
0.7709182268598368,0.9913350387318669,-0.26802680853669164,-0.32049046033086864,0.07765932551082519,Accept,"Z1, Z2, Z4",1.2499247322066152,-0.26802680853669164,-0.43159870800167216,-0.05910117976141248,Reject,1.3969838387953255,Accept,Accept,Accept,Accept,0.9727508910668471
0.049164953271704816,0.8953137796529205,0.16166663562633143,0.030629432219438542,0.39577443231885256,Reject,"Z1, Z2, Z4",0.6362143085061005,0.16166663562633143,-0.041931463826164056,0.33766178560476007,Accept,1.0000740543617126,Accept,Accept,Accept,Accept,0.9928360005321785
