Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.SDIR,SDIR
0.8364648142326817,0.9598061090845236,0.2116560771619864,0.02865494699063184,0.46594239321285985,Reject,"Z1, Z2, Z4",1.6777750120182509,0.2116560771619864,-0.0029446291643480532,0.41620181881950546,Accept,1.6509500133330672,Accept,Accept,0.553013037657292
0.9982170264793622,0.7871610538918935,0.20119541949137443,0.05009533803149597,0.47041208587364364,Reject,"Z1, Z2, Z4",1.9317663656725674,0.20119541949137443,-0.007511199567697545,0.422722083975881,Accept,2.049122174027238,Reject,Accept,0.26451546589195973
1.0906706901387169,0.9560753504673697,0.10828689682924102,-0.03920554533163177,0.4271214378867924,Accept,"Z1, Z2, Z4",1.9710997604367873,0.10828689682924102,-0.11213617915696508,0.35460345314781583,Accept,1.8104250188310589,Reject,Accept,1.0754601967820283
1.1345773940478074,0.7887999803071726,0.15124801143723432,-0.040281144341974426,0.35964936675373627,Accept,"Z1, Z2, Z4",1.5763053328726724,0.15124801143723432,-0.035072269571438754,0.34294314630644906,Accept,1.6292490632516696,Reject,Accept,0.5843669343184352
1.0546378169078456,0.8779142827734469,0.17978533118760953,0.069021855447498,0.48901694623880876,Reject,"Z1, Z2, Z4",2.1266965280251116,0.17978533118760953,-0.027372026722637968,0.39246521029676,Accept,1.8909502533572473,Reject,Reject,1.4496557506554901
1.046165164780997,0.8026445517245028,0.22198886940173795,0.10356417325715128,0.44992470811840607,Reject,"Z1, Z2, Z4",2.040744102418451,0.22198886940173795,0.062230851444406224,0.3871205996533305,Reject,1.8612240717241357,Reject,Accept,1.0952913584501893
0.9201712166824326,0.7907332055170391,0.20875753572145764,0.04392428157555556,0.4036176795834784,Reject,"Z1, Z2, Z4",1.491430503107236,0.20875753572145764,0.03032288981101898,0.38965012983492037,Reject,1.5319131265322488,Reject,Accept,0.807864487936285
0.8913545261165138,0.8082544941530266,0.25333829235016236,0.12279334796250388,0.46657081250128213,Reject,"Z1, Z2, Z4",1.5144401772589036,0.25333829235016236,0.0821767832974315,0.42908350580330384,Reject,1.6507357593394998,Reject,Reject,1.2859574552767534
0.8843863599635,0.8253949796427902,0.2614890597865075,0.07659608724131259,0.4565738459236929,Reject,"Z1, Z2, Z4",1.5283112598156408,0.2614890597865075,0.06436471485405176,0.4581480482354996,Reject,1.5287581451052494,Reject,Accept,0.9074118723305308
1.0979590891703377,0.8081232962898162,0.15075416801137267,0.009884899612388975,0.331700890048377,Reject,"Z1, Z2, Z4",1.8744984416262545,0.15075416801137267,0.007042263621108921,0.30310710623248266,Reject,1.6827554410848784,Reject,Accept,1.017188538139231
1.168298736998128,0.7441758866643894,0.30461587393737877,0.1631755836682521,0.5374455899872113,Reject,"Z1, Z2, Z4",2.0164529776627806,0.30461587393737877,0.09626144094399494,0.49340653906607745,Reject,1.8426052250101548,Reject,Reject,1.1516696848049504
1.5875924896761042,0.8936388252406442,-0.04401852063385854,-0.2538794533225746,0.19641583864094103,Accept,"Z1, Z2, Z4",1.6440426204367253,-0.04401852063385854,-0.24578656405102117,0.16907540830395595,Accept,1.4479463677733437,Accept,Accept,0.9783674439482797
0.9627168709138904,0.6562961744309392,0.30894896048004367,0.178251593171679,0.5149421619851334,Reject,"Z1, Z2, Z4",1.3990454079708396,0.30894896048004367,0.14643177600784948,0.48619338552841995,Reject,1.6179771574621609,Reject,Accept,1.01941748072704
1.3659152374512085,0.9019328977805745,0.0681703051500358,-0.10444526776086815,0.2642629773611035,Accept,"Z1, Z2, Z4",1.6818264468029,0.0681703051500358,-0.11183578163513454,0.2520713975419758,Accept,1.6297909441012484,Reject,Accept,0.6493543217958337
0.6658102045722419,0.8488415419276213,0.3970910698357618,0.254060174663564,0.6324676530206824,Reject,"Z1, Z2, Z4",1.5350901873324836,0.3970910698357618,0.19908436249309636,0.5958164735318208,Reject,1.6988156994617605,Reject,Reject,1.350043209041446
0.6519771322268402,0.6007410829522991,0.3814707154111274,0.24569876563713938,0.6592656351659194,Reject,"Z1, Z2, Z4",1.7798605567152403,0.3814707154111274,0.16971500006737572,0.582877911130009,Reject,1.6902885053591228,Reject,Reject,1.177146133346002
0.9065061235274744,0.8018585781485376,0.27479395062052864,0.13233925391019627,0.5131009147332521,Reject,"Z1, Z2, Z4",1.6580222647196872,0.27479395062052864,0.08330149404068783,0.4518276601586425,Reject,1.5718897178610913,Reject,Reject,1.2323870489015625
0.8385245959558161,0.8574250472766057,0.21709557239213226,0.02341950832894555,0.5092663268827134,Reject,"Z1, Z2, Z4",1.5841221056825703,0.21709557239213226,-0.015227707666411877,0.44380953653152044,Accept,1.5957472757478774,Reject,Accept,0.607258637854994
