Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.985553430782586,0.803550298849687,0.437712593159053,-0.364768773600674,0.699211189708134,Accept,"Z1, Z2",2.85290281395969,0.437712593159053,0.124908523192624,0.741918347952516,Reject,2.43850335959085,Reject,Accept,Accept,1.29013430581078
1.28207924405169,0.906398028051052,0.157855214294787,-0.364827058074688,0.510390349614959,Accept,Z2,1.66969208630835,0.157855214294787,-0.0854445638547338,0.392161499369984,Accept,1.60493792869658,Reject,Accept,Accept,0.532921586014536
0.527320582404221,0.796473665212005,0.365947317172479,0.0710769375158179,0.676852511931476,Reject,"Z1, Z2, Z4",1.18644764304657,0.365947317172479,0.0847588274486673,0.655045086548902,Reject,1.38707664665601,Reject,Accept,Accept,1.18413061843187
2.1114834016639,0.937372978688342,0.0690650775942724,-0.67339951354912,0.39034057189863,Accept,Z2,2.6659370138454,0.0690650775942724,-0.263916473176694,0.380127819988387,Accept,2.12993263602795,Reject,Accept,Accept,1.35122349572023
0.377967351732746,0.622146613130841,0.492805832614107,0.285168454033696,0.852824434267914,Reject,"Z2, Z4",1.94325828640405,0.492805832614107,0.208887960264631,0.748432177136956,Reject,1.85272540949059,Reject,Reject,Accept,0.427314763051068
0.879555338680127,0.654689264866102,0.177426320932071,0.0919209819570055,0.656955328704733,Reject,"Z1, Z2, Z4",2.15460220342313,0.177426320932071,-0.126000094853853,0.481947148710938,Accept,1.7828265277515,Reject,Accept,Accept,1.06001804532319
0.910004389879528,0.578733065549094,0.253029564948132,0.23092163455614,0.770231317005245,Reject,"Z1, Z2, Z4",2.22649503202381,0.253029564948132,-0.0403721597087093,0.534041960810898,Accept,1.57965764136249,Reject,Reject,Reject,1.58772683673972
0.880018416853113,0.728855937415278,0.125739765489178,0.134184232355935,0.759256096170728,Reject,"Z2, Z4",1.6733847829562,0.125739765489178,-0.143494298297322,0.383729290316871,Accept,1.84648782057832,Reject,Reject,Accept,0.678401716974543
1.03249466906669,0.78332385280809,0.350332406495273,-0.0672371196424896,0.473702780686657,Accept,"Z1, Z2, Z4",2.04631497161811,0.350332406495273,0.102893809336097,0.62693417775796,Reject,1.95615642759438,Accept,Accept,Accept,0.547111386085173
0.49985666878485,0.627428376436476,0.299139406524735,-0.51519559647553,1.17621736887721,Accept,X7,2.66159398993462,0.299139406524735,-0.0880442847729971,0.648608421713614,Accept,1.81116745879221,Reject,Accept,Accept,0.659968168924776
