Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.9329154147970904,0.8556231061365099,0.29514982629141656,0.06708590609531065,0.4603943559168883,Reject,"Z1, Z2, Z4",1.8165846611943064,0.29514982629141656,0.10298732045454403,0.48913711494226847,Reject,1.8337367093717842,Reject,Reject,Accept,0.8854014544067943
0.9451030621233686,0.7909717944425522,0.26599933801913683,0.08239017880453042,0.4670456419017556,Reject,"Z1, Z2, Z4",1.6421715067292342,0.26599933801913683,0.06246508660376075,0.46519805944011255,Reject,1.6845847832281564,Reject,Reject,Reject,1.1448516307525871
1.4076823989263967,0.9732394059793902,0.21247875777219216,-0.1941669294773632,0.41996947813495333,Accept,"Z2, Z4",1.9065091400146523,0.21247875777219216,-0.042822877218534304,0.48324218823271536,Accept,1.6403098883469205,Reject,Reject,Accept,0.5747008741975954
0.86137127924208,0.8152282569899653,0.26106556905639533,0.09270752121369587,0.5266165790966774,Reject,"Z1, Z2, Z4",1.9178137485852793,0.26106556905639533,0.036408148721921156,0.4962401816515114,Reject,1.8485095565939473,Reject,Reject,Accept,1.0154056322639347
1.3477075967472538,0.9645599862639822,0.22190368990714443,-0.048677937593232606,0.4407436291890571,Accept,"Z2, Z4",1.935779077256822,0.22190368990714443,-0.0191396135058039,0.43807323967028045,Accept,1.9934468783049635,Reject,Reject,Accept,0.6893799892732888
1.0381753824167654,0.7861738171561938,0.2056768146986665,0.12616132713863468,0.4031871826998236,Reject,"Z1, Z2, Z4",2.1022956162695796,0.2056768146986665,0.054858998027873626,0.3514972180038207,Reject,1.736387400286226,Reject,Reject,Reject,1.1622399059032402
0.7148491269527607,0.946085923003762,0.27037068751838395,0.13728162732439012,0.6203344631348298,Reject,"Z1, Z2, Z4",1.7461419522262014,0.27037068751838395,0.023567347375097976,0.5287918643431858,Reject,1.4633386552342784,Reject,Reject,Accept,0.2680952941876766
0.6667581054262441,0.6580516838966564,0.18427706235339952,0.045741465745566944,0.5554494439814165,Reject,"Z3, Z4, X3",1.7332197437240717,0.18427706235339952,-0.013158238867814222,0.4009648440847954,Accept,1.5799342212202339,Reject,Reject,Reject,1.2773141001069042
1.2698582723551175,0.8922242317405928,0.014002226152292343,-0.09584107474005174,0.3049511384061632,Accept,"Z1, Z2, Z4",1.774166141123273,0.014002226152292343,-0.1850056002504966,0.20494054280083318,Accept,1.727464814323081,Reject,Reject,Accept,1.0299320676811339
1.1691644417265028,0.7212250317879993,0.3050401805968601,0.11207347218699779,0.5605699354931974,Reject,"Z2, Z4",2.0791468894509375,0.3050401805968601,0.08154933820692387,0.5108710079163796,Reject,1.895554428580802,Reject,Reject,Reject,1.2921137470676123
1.3898691520532818,0.9869685423993094,0.04637732908248942,-0.14581464657320767,0.24625747787394175,Accept,"Z1, Z2, Z4",1.9301026026492831,0.04637732908248942,-0.1420816952278155,0.24814324227000598,Accept,1.740200695295623,Reject,Reject,Accept,0.9235209757251759
1.0733194856983366,0.9759149213413492,0.26835666773405253,0.018392613256247303,0.6559215006576976,Reject,"Z2, Z4",1.8890183355268801,0.26835666773405253,0.006130333971644579,0.516993284264738,Reject,1.710842320528069,Reject,Reject,Accept,0.7603589975714676
1.5341668358013838,1.0296885449535143,0.11591282320725027,-0.12903127549166615,0.2774596682923183,Accept,"Z1, Z2, Z4",1.7436699914430895,0.11591282320725027,-0.09510373699483557,0.33114807753442593,Accept,1.9254665417560923,Reject,Reject,Accept,0.27208081221636027
