Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Y,Y_hat,Bias,abs_Bias,MSE,waic,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Y_hat_noise,Bias_noise,abs_Bias_noise,MSE_noise,waic_noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.673138792064822,0.944144245739323,-0.025197285256036157,-0.11149041622667852,0.25786885310700547,Accept,"Z1, Z2, Z4",1.2676215209094426,1.1119065038063372,-0.15571501710310556,0.9395069304650154,1.2737502291087306,94.0013317706711,-0.025197285256036157,-0.1978345213000381,0.11461111711532956,Accept,1.1203826508157204,-0.1472388700937223,0.9061854808051691,1.208670335899839,93.53044324487693,Accept,Accept,Accept,Accept,1.1726126285905298
0.6467815235451461,1.0576492989867725,0.07234866596955693,-0.5057740824277492,0.26782323765329785,Accept,"Z1, Z2",1.371943022434001,1.2847881723426926,-0.08715485009130848,0.9511821972739061,1.3222847694144133,115.72719142793979,0.07234866596955693,-0.12510579578640094,0.2601827739850691,Accept,1.2794134424510586,-0.09252957998294255,0.768325392184272,0.96920194368108,92.35576316921555,Accept,Accept,Accept,Accept,0.9263276433568296
0.7996596569331031,0.8290114666540016,0.3558595704400731,-0.11853486432585793,0.5143432512643348,Accept,"Z1, Z2",1.2872071607844984,1.4599240079557185,0.17271684717122018,1.0549899832862082,1.6734788702499424,122.8135104564559,0.3558595704400731,0.15390190354750732,0.541786978484024,Reject,1.4624133012115428,0.17520614042704424,0.96036147518951,1.2970819010777332,126.27184425047997,Accept,Accept,Accept,Accept,1.1706407880547876
0.6371923253957749,1.0576142097448027,0.08510006006739969,-0.5923297880847381,0.14002073878987148,Accept,"Z1, Z2",1.4724000113822282,1.4860772385143852,0.013677227132157008,1.065716549714355,1.7252947826178902,125.30516160128768,0.08510006006739969,-0.14691423011552154,0.38316254866404975,Accept,1.470211375475707,-0.002188635906521358,0.9115244501310527,1.2026121860871646,117.05919042196624,Accept,Reject,Accept,Accept,0.49506803056570253
1.1878313952273367,1.156477996266962,-0.0496146540740906,-0.7527888696710384,-0.03821787785121688,Reject,Z2,1.3109670836715213,1.3430694437419137,0.032102360070392404,0.8798315813399378,1.192913801429912,113.5806690647948,-0.0496146540740906,-0.17749023184016108,0.08922707816194868,Accept,1.316580147428422,0.005613063756900832,0.8185706403756673,1.0760374612138965,85.93924867882313,Accept,Accept,Accept,Accept,0.7824346059096298
-0.46381371218441425,0.6659855870311664,0.04108003565500663,0.348353459480046,1.140316726419706,Reject,Z2,1.2570198524917449,1.315061432413643,0.058041579921898095,1.182188373227653,2.1256097305354418,131.4707580104169,0.04108003565500663,-0.1922282245070748,0.29186603271257605,Accept,1.290212076379321,0.03319222388757612,1.0819093944573897,1.7953898350160862,123.67346070243295,Reject,Accept,Accept,Accept,0.5408616266698685
1.0108605126729815,1.2467158743789044,-0.011249414084314418,-0.793341260380737,0.21041346261174765,Accept,Z2,1.2311778045652237,1.1571094576542866,-0.0740683469109372,0.8664645249230591,1.292020240012043,124.88805317207306,-0.011249414084314418,-0.22268661683476731,0.21157766793888894,Accept,1.141378406633002,-0.08979939793222176,0.7455882564359149,0.934538488958608,100.21824956807306,Accept,Accept,Accept,Accept,0.6791503143207877
0.6167261913314119,0.9768264497377387,-0.12134335190087876,-0.6267257089785776,0.3927118035189874,Accept,"Z1, X7",1.5583628496433486,1.4543313288638813,-0.10403152077946722,1.168194127782769,2.0601088606803843,131.76415102223936,-0.12134335190087876,-0.3278717213332956,0.049187565436357855,Accept,1.4376265410285665,-0.12073630861478213,0.8370551484680397,1.1649852820467255,120.8355176429064,Reject,Accept,Accept,Accept,0.5721886807749801
0.8387368644277851,1.118344962903782,-0.09430496873608052,-0.3901596027258879,0.1568652498011983,Accept,"Z2, Z4",1.3102598019215896,1.269419678049276,-0.040840123872313575,0.9430946099937794,1.5715254941737817,121.6553947284182,-0.09430496873608052,-0.29923774542613496,0.08145305237008765,Accept,1.2830798680931286,-0.027179933828460987,0.8595783207650409,1.169159210072272,117.60394971861402,Accept,Accept,Accept,Accept,0.3142292411005859
0.6834254826876854,1.0568809881295027,-0.05450546101994418,-0.48234766962106784,0.13132653404309452,Accept,"Z1, Z2",1.2537608137022502,1.1062966775287861,-0.1474641361734641,0.8224552445127555,1.049357130247245,94.72537603241419,-0.05450546101994418,-0.29254506288120746,0.14970237996967123,Accept,1.1029602340945204,-0.1508005796077298,0.7974388922744136,0.9653476596063705,101.8331689809364,Accept,Accept,Accept,Accept,0.7686002798424899
