N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,0.005264942647843365,0.005257981921234193,0.9316393446665175,0.9177469468438042,1.3644204799696855,1.323379127423043,191.5306445786204,202.9820709774242
150,-0.00392941906344395,-0.003977879284787533,0.9334938508757913,0.9251135385706901,1.367112366680321,1.3412095237336505,283.34716683728163,295.0618757542942
200,-0.0031597063962329856,-0.0031515848253680354,0.9328232332472969,0.9270541408745896,1.366518004205979,1.3480528756084087,376.4918569823122,387.8270605601826
30,-6.056765566039918e-4,-6.373914644577287e-4,0.9464728043544488,0.867996201195736,1.4087217529961755,1.1831038843334258,64.04972421846915,70.76719822690269
50,-0.0025981469043317735,-0.0025980723205770695,0.9281237576198269,0.895696418266917,1.3502459053531162,1.2571216283060882,99.3474569551291,108.94119062284699
