Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.18635513382903507,1.0212948385024654,-0.11062914063660974,-0.13181644982674104,0.06586416376399848,Accept,Z3,1.1357105986969998,-0.11062914063660974,-0.22529759926472884,-0.01981475262699707,Reject,1.1222381391099416,Accept,Accept,Accept,Accept,0.09368270498599111
-0.08866561070146399,0.9700399963629125,0.03087159532387584,-0.04423976338110636,0.15066182804593214,Accept,Z3,1.248356577115839,0.03087159532387584,-0.0740683772982192,0.11392545739037722,Accept,1.2341105766702587,Accept,Accept,Accept,Accept,0.2399037939200697
-0.044522849959119114,0.9480980701279886,0.009745114666979,-0.062409533260417906,0.2455830145562494,Accept,Z3,1.4042498098790681,0.009745114666979,-0.11684062839451534,0.10638720903260475,Accept,1.3906610478357235,Accept,Accept,Accept,Accept,0.23186841404238287
-0.13718944221277268,0.9728525575270118,0.061923862717913405,-0.07883635585781854,0.16664791584175073,Accept,Z3,1.2996083290348994,0.061923862717913405,-0.1105045086340932,0.17563261426046756,Accept,1.2880442865855668,Accept,Accept,Accept,Accept,0.12923634438796697
0.005493719184464354,1.0392837468941174,-0.08890555490319393,-0.19312392001789147,0.03562643556331842,Accept,Z3,1.3840682958814903,-0.08890555490319393,-0.18816135470129255,0.00938468951691894,Accept,1.3841112732698233,Reject,Accept,Accept,Accept,0.10619388770677267
-0.003552065812337928,0.992964423795094,-0.051502898673013414,-0.09816847972219749,0.11256396105549188,Accept,Z3,1.2899817984091806,-0.051502898673013414,-0.17100541773410266,0.071953447554426,Accept,1.2684215844564704,Accept,Accept,Accept,Accept,0.09871521047606616
0.08108312951589033,1.0237032406324946,-0.04930834021274493,-0.19588962559805828,0.08250866357836567,Accept,Z3,1.2670469350024605,-0.04930834021274493,-0.13735623661319246,0.13816263838954648,Accept,1.2387684459454085,Accept,Accept,Accept,Accept,0.1975903178566722
-0.24500940213949027,0.9413143113014862,0.13604948345509726,0.01968910263102694,0.22027567262899062,Reject,Z3,1.0613068089638682,0.13604948345509726,0.043849779165173554,0.2352456103600962,Reject,1.0711499486421712,Reject,Accept,Accept,Accept,0.22513645023514856
0.012889618814471981,1.0234370095999519,0.001733577739200346,-0.14851888911358946,0.16427539999561236,Accept,Z3,1.3207902065596118,0.001733577739200346,-0.13382500317451662,0.12916062214166593,Accept,1.342769025537339,Accept,Accept,Accept,Accept,0.22731145679984027
0.07421082675924631,1.0525724880334792,-0.09408812381136798,-0.2417679055541049,0.043180987033159944,Accept,Z3,1.2741862005817115,-0.09408812381136798,-0.1865300792432452,0.00787701683509252,Accept,1.2879540954774982,Accept,Accept,Accept,Accept,0.17961824525392997
