N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,0.004317223603323655,0.0042799594667563895,1.101222880515925,1.0653153802733724,1.8755542934710976,1.7558061789930748,278.4151032711043,288.3488272980248
150,-7.278518201414654e-5,-5.017686849790696e-5,1.0993865642948657,1.0794509730825308,1.8645047950598823,1.798676506444856,412.0204828378312,423.37409471690074
200,-0.0029362959750998097,-0.0028949217726870007,1.099518840574626,1.0839695047365285,1.8646446039296938,1.8147839492893916,546.9332184601266,558.1350128205706
30,-2.576526593293704e-4,-3.1753467160215276e-4,1.1325546560904953,0.9514871862988976,2.0038360433908555,1.4027097409380223,89.15945673780004,95.10126624183461
50,0.0032104847630161173,0.0032400235583003876,1.1197053615536814,1.0181341580192163,1.9427817347233298,1.606734554198819,144.7938829239774,152.07413599070216
