Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Y,Y_hat,Bias,abs_Bias,MSE,waic,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Y_hat_noise,Bias_noise,abs_Bias_noise,MSE_noise,waic_noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.744225198666656,0.806468974414879,0.0416898571295581,-0.101534613978551,0.594224362013847,Accept,"Z2, Z4",1.93311238284682,1.84540325199572,-0.0877091308510985,1.03029520535955,1.63050111637172,138.95834257156,0.0416898571295581,-0.234259648336863,0.316333669352984,Accept,1.84891414516618,-0.0841982376806362,1.00116955117576,1.54647528593965,150.376269804406,Accept,Accept,Accept,Accept,0.670844194835566
1.76752417877833,0.944254493615152,-0.0614387857164083,-0.485731213581252,0.183943570997578,Accept,"Z2, Z4",1.91805973867109,1.80646426899015,-0.111595469680946,1.09075536163106,1.94105340604543,141.643934276556,-0.0614387857164083,-0.336901562414302,0.209318824455735,Accept,1.80647308479662,-0.111586653874468,0.933305076092904,1.34995290848115,146.072627240805,Accept,Accept,Accept,Accept,1.46846767813254
0.816868298208683,0.810586610530338,-0.0283784249500578,-0.210933509590627,0.47020712616369,Accept,"Z2, Z4",1.32345667207107,1.50056924771094,0.177112575639871,0.909960335143502,1.41560944009219,115.422073733356,-0.0283784249500578,-0.293789291457477,0.250156646125875,Accept,1.5000687089466,0.176612036875522,0.874441079269594,1.24438663760331,122.987103265663,Accept,Accept,Accept,Accept,0.963050591587085
0.605817448588074,0.946189534164304,0.066373136482553,-0.196614452821078,0.748727253148999,Accept,"Z2, Z4",1.43838055978474,1.52119396030824,0.082813400523499,0.852221656263273,1.10401929927531,123.859932469736,0.066373136482553,-0.266376286097087,0.392310723635743,Accept,1.52139542166945,0.0830148618847076,0.849869662566365,1.18396426913107,120.212646974282,Accept,Accept,Accept,Accept,0.609181952526336
1.4502072697334,0.946792669697085,0.200678855663197,-0.678570154139134,0.325349806239769,Accept,Z2,1.543794308771,1.60895279251328,0.0651584837422853,1.21843298445534,2.16101452710044,144.963905973051,0.200678855663197,-0.0454953500974324,0.461487852680246,Accept,1.60875481089171,0.0649605021207098,0.959438756343253,1.39638314688861,132.958573366957,Accept,Reject,Accept,Accept,1.05335360593341
1.48316611487512,0.951512931678401,-0.0256096561262728,-0.765007303146473,0.179204604689745,Accept,"Z4, X8",1.6093971292293,1.44803918360247,-0.161357945626828,1.07086134243879,1.78804942703132,138.436129003077,-0.0256096561262728,-0.326438867460921,0.283220461422997,Accept,1.44732567107793,-0.162071458151365,0.947404113663618,1.28986349372475,141.931960351344,Accept,Accept,Accept,Accept,1.18621299623062
0.944022490433495,0.961960420190364,-0.0539484809376628,-0.196086114716584,0.33141386165565,Accept,"Z1, Z2, Z4",2.00073896333131,1.85385846191247,-0.146880501418842,0.911069887489345,1.22603997263784,113.716939191014,-0.0539484809376628,-0.298849876964221,0.199348979951403,Accept,1.85397455301995,-0.146764410311364,0.959741840866092,1.30335979132955,122.137055168237,Accept,Accept,Accept,Accept,0.245422254344476
0.980124208770091,1.00968416686457,0.282068729673408,-0.539973994811618,0.449953754609302,Accept,Z2,1.52941318871672,1.66337581660123,0.13396262788451,1.11466933508967,1.92193003731671,124.806969379371,0.282068729673408,-0.0246162519033812,0.588271480861865,Accept,1.66360247578424,0.134189287067525,0.901650051666333,1.34887355862896,117.156000877784,Accept,Reject,Accept,Accept,0.550334890368097
1.16171649115211,0.941081194371658,0.136477228345818,-0.308895805607424,0.193901354910776,Accept,"Z1, Z2, Z4",1.57262445384833,1.50312409391961,-0.0695003599287289,0.989386551170609,1.67894392773247,117.847958760513,0.136477228345818,-0.102002100652537,0.398391157492363,Accept,1.50432704148638,-0.068297412361955,0.928546913825636,1.58689119377303,132.366970539776,Accept,Accept,Accept,Accept,0.334411149513876
0.627587588469273,0.777401467816522,0.152838355942803,0.0708091130941282,0.760116647420584,Reject,"Z2, Z4",1.30386588685745,1.41783175442089,0.113965867563437,0.993709589005217,1.37668386352123,130.47417350906,0.152838355942803,-0.12307432755726,0.430531253364662,Accept,1.41695456531448,0.113088678457031,0.914780486748825,1.19345171821242,123.815659426414,Accept,Accept,Accept,Accept,0.926475026272356
0.83118067377876,0.975604176460787,0.290104569171199,-0.136739612069996,0.811162287822607,Accept,"Z2, Z4",1.59903287138374,1.55402280671001,-0.0450100646737309,0.966419295125205,1.50984592616435,139.083610438905,0.290104569171199,-0.0566738822786777,0.638597269567771,Accept,1.5542839168281,-0.0447489545556491,0.875272056167175,1.41675755332042,155.438092329174,Reject,Reject,Reject,Accept,0.888029991724217
1.21901941274976,0.888040970903779,0.103905640674824,-0.257835130543577,0.304383688815975,Accept,"Z1, Z2, Z4",1.52505416373617,1.6395066691453,0.114452505409138,1.11265647416603,1.92242390200718,126.739600289824,0.103905640674824,-0.150386768150258,0.382163753904977,Accept,1.64172064668463,0.116666482948462,0.968889925098782,1.5478275018633,132.446475233856,Accept,Accept,Accept,Accept,1.19650685234399
1.66679473646093,1.09325740686774,-0.067901054079033,-0.702494492281985,0.0845901045663339,Accept,"Z2, Z4",1.56746997275441,1.54000116627644,-0.0274688064779639,1.04977412641591,1.6198384526565,143.571628341196,-0.067901054079033,-0.329913669453776,0.196100029374628,Accept,1.54038222806105,-0.0270877446933555,0.994013837968655,1.41861593055592,152.163588924679,Reject,Accept,Accept,Accept,1.02596010330067
0.917522645923971,0.781312718356376,0.0429484157695781,-0.145016980221005,0.399152638367235,Accept,"Z1, Z2, Z4",1.86318102378072,1.77764992924682,-0.0855310945338992,1.01148019051777,1.5488905055714,124.41779495161,0.0429484157695781,-0.211649601623523,0.288052522915325,Accept,1.77632071736776,-0.0868603064129606,0.887434242958505,1.12587701886343,127.363766415917,Accept,Accept,Accept,Accept,0.593819470589799
0.649050472138945,0.766898004943619,0.0619454147875355,0.0451327971998493,0.613922976507499,Reject,"Z2, Z4",1.41371904817094,1.44614155536996,0.0324225071990214,0.913970672847409,1.39041058067734,122.665496879327,0.0619454147875355,-0.188229017616761,0.288992233383394,Accept,1.44875610386472,0.0350370556937864,0.803056705487996,1.02490590350222,129.577864377004,Accept,Accept,Accept,Accept,0.464936653402419
1.32352981571075,1.08133689712998,-0.0325967791093356,-0.484828463798638,0.42902986691951,Accept,Z2,1.46758601706743,1.56566831513599,0.0980822980685566,0.973274717385754,1.43651817094848,144.757105429112,-0.0325967791093356,-0.329783157092409,0.258786899236479,Accept,1.56672733521776,0.0991413181503224,1.00744942183682,1.33154648974753,157.056749505107,Accept,Accept,Accept,Accept,0.436451756445586
0.734599856613891,0.749193531915042,0.114518209199877,0.118956354939471,0.784243939901627,Reject,"Z2, Z4",1.42463338586486,1.56794311364999,0.143309727785132,1.16551749783789,2.08331729702667,142.665535892983,0.114518209199877,-0.151077053390787,0.371224206024108,Accept,1.56714096317768,0.142507577312822,0.935460866347627,1.56915951256935,135.744234456142,Reject,Accept,Accept,Accept,0.819358935068751
0.986119575515049,1.09641106675046,0.0416038506716051,-0.330446573822034,0.549454870294572,Accept,"Z2, Z4",1.43501129408194,1.66072935724404,0.225718063162096,1.06269677674907,1.79399757797454,131.037522264298,0.0416038506716051,-0.292641957524017,0.358844807849518,Accept,1.66107043821862,0.226059144136678,0.922009305897313,1.38700743681683,141.188497638976,Reject,Reject,Accept,Accept,0.34195739667086
0.906817995582512,0.888319031773036,0.0686414224663729,-0.369949720999286,0.596962455351204,Accept,"Z1, Z2",1.60831385314783,1.81050573476499,0.202191881617159,1.05939184291827,1.86155562883806,138.166738981173,0.0686414224663729,-0.227412095254793,0.368363713674856,Accept,1.81169844936923,0.2033845962214,0.962972689875994,1.37621526659178,129.157721210963,Accept,Reject,Accept,Accept,1.00282676622293
1.29587799682513,1.00648543684931,-0.10878986066188,-0.448319748365482,0.333324550289778,Accept,"Z1, Z4, X4",1.68611095452171,1.63796298628492,-0.0481479682367893,1.06764448143201,1.78903071414575,133.276265997669,-0.10878986066188,-0.430529795303381,0.199609420682199,Accept,1.63645022235477,-0.0496607321669351,0.887534076707231,1.33209046932789,142.951923654081,Reject,Accept,Accept,Accept,0.309983705939984
0.488723405162355,0.966043794736966,0.174840651508218,-0.761416607290456,1.0485469035165,Accept,X6,1.7414174462536,1.56599212833357,-0.175425317920035,0.979064271025716,1.50343336081442,121.57085408504,0.174840651508218,-0.155008227890305,0.49759735122949,Accept,1.5638885203789,-0.177528925874698,0.836608285011483,1.04098282033344,107.941433390057,Reject,Accept,Accept,Accept,0.784088343528355
1.05990893167252,0.980891029550756,0.101171612695095,-0.195651775946819,0.462680967299718,Accept,"Z2, Z4",1.70429672703461,1.74987651695843,0.0455797899238173,1.22862339406802,2.3527721895361,132.396676512147,0.101171612695095,-0.159904056214256,0.367165021562358,Accept,1.74574435242529,0.0414476253906762,1.05549241389362,1.5986253411708,137.182687623147,Accept,Reject,Accept,Accept,0.591858029198322
