N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,0.005424694833082343,0.005439194873915988,0.9153498547604985,0.9033978954637835,1.3160850612864134,1.2808781734957972,178.40527546508457,189.80226957231386
150,-0.002143397737984532,-0.002124166152091092,0.9176664424701488,0.9109076835010009,1.321923305732111,1.299923166379261,263.3939985208033,274.95564524049666
200,-0.0022451633652793134,-0.0022393526033670495,0.9175952674242178,0.9127514400758363,1.321082486054506,1.30595860174184,350.2335327929579,361.6011492494643
30,-0.0044913159284705765,-0.004464834924648694,0.9276026239068389,0.8598640958807581,1.3578141440719456,1.1609957693121913,60.18774593954537,66.98446589939482
50,0.002846268316743179,0.002828596765403703,0.9108558542726127,0.8839971059662134,1.2992134025986135,1.2221919735396019,92.53474693086271,102.71155921159911
