Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
1.0666726137326885,0.91435284608952,0.12798807842115492,-0.014151594963567566,0.23918868348991518,Accept,"Z1, Z2, Z4",1.5047625320958027,0.12798807842115492,-0.039909351530333495,0.26496310182358934,Accept,1.4619452092417515,Reject,Accept,Accept,Accept,0.1488114154753615
1.3466721619310547,0.966385735319326,0.002699568265932492,-0.34758967298645566,0.32029431260541247,Accept,Z2,2.563970364849509,0.002699568265932492,-0.14864436041772255,0.12575281947173758,Accept,1.5566019006805223,Accept,Accept,Accept,Accept,0.6954093183887551
0.8690344618976681,0.9858921289691421,-0.09197065923295866,-0.05985230791029927,0.23302886807507212,Accept,"Z2, Z4",1.686875759860895,-0.09197065923295866,-0.24966023311208901,0.06379685181802741,Accept,1.5271181407964278,Accept,Accept,Accept,Accept,0.8668801523982654
1.1721763147384427,1.063650598876471,-0.0789315067237719,-0.18006994859308503,0.058766777541570926,Accept,"Z1, Z2, Z4",1.5777999447760058,-0.0789315067237719,-0.19417685529682488,0.03154686412809947,Accept,1.5180241385935966,Reject,Accept,Accept,Accept,0.6685671746536692
1.1830053079179197,0.930185115915679,-0.05344729853792329,-0.18975743998654848,0.07645889641474038,Accept,"Z1, Z2, Z4",1.876930059789512,-0.05344729853792329,-0.16058955866013136,0.062146769009109405,Accept,1.8622938303460657,Accept,Accept,Accept,Reject,1.0127004255792957
0.9896051687848973,1.0265225346802707,0.03637546162962605,-0.09081138510292464,0.13583340668339555,Accept,"Z1, Z2, Z4",1.8898269916519348,0.03637546162962605,-0.058389471785105396,0.19813662002102672,Accept,1.7962471533321946,Accept,Accept,Accept,Accept,0.8432479601316223
0.9555345761981826,0.9888584555902058,-0.0095973050617973,-0.12589744655730756,0.11192720328853344,Accept,"Z1, Z2, Z4",1.4610928010590738,-0.0095973050617973,-0.15757573927532179,0.1365308279845831,Accept,1.5820484265628827,Accept,Accept,Accept,Accept,0.49686617063008703
0.7981151346285833,1.026211584871819,0.030471636459914898,-0.17073525787292518,0.16477291350862075,Accept,"Z2, Z4",1.4399294197881594,0.030471636459914898,-0.0905081780550037,0.12388694643491187,Accept,1.3581277644426166,Accept,Accept,Accept,Accept,0.6756946518965068
1.0919719004806545,0.9115177326036857,0.0018418954008826368,-0.1890654654823093,0.39039592807013535,Accept,"Z1, Z2",1.907566772896007,0.0018418954008826368,-0.15137978508275463,0.1341304975002278,Accept,1.4418300154067083,Accept,Accept,Accept,Accept,0.7528112957381555
0.9029518243535175,0.9736741759166793,0.13679764888829066,-0.08279097802795635,0.1545693162139338,Accept,"Z1, Z2, Z4",1.5538596849271946,0.13679764888829066,0.027006331815556096,0.236389050531562,Reject,1.4037823202919053,Accept,Accept,Accept,Accept,0.7136297682060505
