N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,9.932691287942007e-4,9.567063961776841e-4,1.029833561912902,1.002425721411942,1.6510175656487647,1.5657155798623597,248.6772102198026,259.7336475771141
150,8.384144363197197e-4,8.430810571906319e-4,1.0299526695555432,1.0144681329743566,1.648487705815512,1.599850187587654,368.17679105613104,379.73225118930804
200,-0.0028427224592485305,-0.0028570873177297526,1.0309594669251543,1.019504662886795,1.6504464346529761,1.6151107285310156,489.62897031120497,501.0720821127298
30,0.0017621441318606632,0.0020116241157807093,1.078779872548788,0.9162352759494461,1.8192722161781796,1.3116961443321475,82.79279686293224,87.73900980241152
50,0.003759566797073137,0.003730266171780456,1.044107169293443,0.9647373149989604,1.7033193487478626,1.4487625335940815,130.86711229885958,137.92121162362537
