Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Y,Y_hat,Bias,abs_Bias,MSE,waic,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Y_hat_noise,Bias_noise,abs_Bias_noise,MSE_noise,waic_noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
1.2379500762264475,0.8387803724110181,0.1000696401915578,-0.011465339150807177,0.3214328463902726,Accept,"Z1, Z2, Z4",1.8374718050727623,1.7433041493059298,-0.0941676557668323,1.113012792547837,1.8119481768644763,411.1453869252821,0.1000696401915578,-0.06014658492989641,0.25595683802829094,Accept,1.7410494427170036,-0.09642236235575866,1.110703958746621,1.833988914183781,414.47343959556673,Reject,Reject,Reject,Accept,0.246531553242653
1.1491190732727632,0.9014409114663131,0.14169569220396536,0.05334741423354863,0.3537898240091242,Reject,"Z1, Z2, Z4",1.9244110396795724,1.886143510937369,-0.03826752874220348,1.1052765397791444,1.8651271871967992,414.55484951481515,0.14169569220396536,-0.013984918464440605,0.30812429157962967,Accept,1.8857852277694773,-0.03862581191009504,1.0766141303120438,1.7761245641606107,425.32965506639533,Reject,Reject,Reject,Accept,0.6559011500639144
0.9446774154891175,0.8916903668672395,0.22831714646004406,0.09514632152300373,0.4424670813501929,Reject,"Z1, Z2, Z4",1.704827176224547,1.6553154768617067,-0.04951169936284014,1.0264742709794707,1.6321821364174922,390.537895820382,0.22831714646004406,0.056286982621837595,0.39687704093059,Reject,1.6571215670963928,-0.047705609128154046,0.9830199095856471,1.465135673580941,389.4618995274918,Reject,Reject,Reject,Reject,1.0446189533717902
0.4412666773830078,0.7215234212384847,0.44249344835797305,0.3545654713634367,0.6311328761313375,Reject,"Z1, Z2, Z4",1.7350830823104695,1.7930296519722793,0.05794656966180939,1.1105523091369596,1.9354820937645376,401.85248876006136,0.44249344835797305,0.30481124248547264,0.5745682764683,Reject,1.7913850367509043,0.056301954440434836,1.0709219875260845,1.8082852306278703,411.40919385358677,Reject,Reject,Reject,Reject,1.3958985906411143
0.877195262098912,0.7844356973190417,0.3059041344850245,0.12713757976774642,0.4806494819517464,Reject,"Z1, Z2, Z4",1.710605467239999,1.572382405775928,-0.138223061464071,1.085509833823882,1.8988543000820888,404.50297039246726,0.3059041344850245,0.13029327140021285,0.4692085000667679,Reject,1.5692984621653594,-0.14130700507463959,1.0628232638284134,1.855806798259257,425.7081078776,Reject,Reject,Reject,Accept,1.006305800876565
0.6808351975783249,0.8964034424509713,0.3852498138924236,0.187015450838609,0.6043703017101496,Reject,"Z1, Z2, Z4",1.8243688164062828,1.775436669525815,-0.04893214688046768,1.047051090064438,1.6359940712931775,408.1246041546318,0.3852498138924236,0.18818070800983488,0.584082659521389,Reject,1.7738691634877726,-0.0504996529185102,1.0758065786023854,1.7471995122389676,418.41252121056056,Reject,Reject,Reject,Accept,0.6800525343029293
1.1067528004284577,0.8260438900426336,0.19290283161836605,0.021562099935787275,0.3557960402182418,Reject,"Z1, Z2, Z4",1.6601652854027449,1.7100169160763403,0.04985163067359521,0.9306288683465703,1.4803471089429812,405.5257350060412,0.19290283161836605,0.027843011886853893,0.3699645489412868,Reject,1.7089751862701172,0.04880990086737227,0.9568035018819407,1.5140577737451186,423.9698487582498,Reject,Reject,Reject,Accept,0.527758679207418
1.0451731128318102,0.7492922835838126,0.2265308798041414,0.14084775207108588,0.41586396190589225,Reject,"Z1, Z2, Z4",1.6295305050557507,1.7779941526350236,0.14846364757927283,1.0314782354663654,1.6769171375393335,405.53208320330145,0.2265308798041414,0.08782683043625587,0.36203445782980465,Reject,1.7774529727933026,0.14792246773755194,1.0356803965981796,1.6910505706108652,411.89178067011915,Reject,Reject,Reject,Reject,0.978348419479652
0.9757453012442615,0.752804635670751,0.25695175044245055,0.1459544268096254,0.43915319070124686,Reject,"Z1, Z2, Z4",1.620822673849751,1.7053617587302463,0.08453908488049537,1.1153101528299025,1.8763568841010454,412.67362782488425,0.25695175044245055,0.11080245819201448,0.40990590768453555,Reject,1.7039458288201725,0.0831231549704214,1.1452408503641929,1.973722783030341,432.9266714184533,Reject,Reject,Reject,Accept,0.5745810070095817
1.1372964083930193,0.8373366682946037,0.20700393071542275,0.03333094776234216,0.3216955395210911,Reject,"Z1, Z2, Z4",1.8920762116250545,1.8053185203984201,-0.08675769122663447,1.1515149639109004,2.1273572548763244,401.4825492393327,0.20700393071542275,0.06911076614661213,0.356894722661061,Reject,1.8040622150884198,-0.08801399653663468,1.0672009824054842,1.7988686482417195,410.5401861505635,Reject,Reject,Reject,Reject,1.2006831641034386
