Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.41967777588272825,0.915744803648584,0.16436725209082936,-0.02556187884583102,0.3621785181159724,Accept,"Z1, Z2, Z4",1.443861338184521,0.16436725209082936,-0.01606816869150747,0.34936909746303574,Accept,1.443752448881635,Reject,Accept,Accept,0.6214401477106112
0.45972216616941697,0.8852541407511655,0.15920937972232796,-0.019776622917963692,0.33977467035615544,Accept,"Z1, Z2, Z4",1.2775352098214445,0.15920937972232796,-0.0205818782696814,0.32319490952704716,Accept,1.242797255179646,Reject,Accept,Reject,1.2997928912513954
0.9602761627334674,1.0897792370230746,0.01459062357240043,-0.31211828928565244,0.16867732127291496,Accept,"Z1, Z2, Z4",1.2764584594196717,0.01459062357240043,-0.23322821875791439,0.26407141127375355,Accept,1.1955038544753693,Reject,Accept,Accept,0.7896146084510195
0.3627667568837641,0.8853832656770545,0.108859774344209,-0.05016741714521781,0.38325092431468955,Accept,"Z1, Z2, Z4",1.5051706442069908,0.108859774344209,-0.09409675537285986,0.3051240947828353,Accept,1.41782486585824,Accept,Accept,Accept,0.97394079749817
0.754394811591222,0.9956079197432347,0.03798796024622287,-0.14668346082135142,0.36889437633180666,Accept,"Z1, Z2, Z4",1.515994810451697,0.03798796024622287,-0.19416891323997315,0.2913301006552546,Accept,1.5211263803871578,Reject,Accept,Accept,0.5642222998408677
0.6415996256303728,0.91660691189341,0.025101003418269034,-0.06821115521261283,0.25622228984854006,Accept,"Z1, Z2, Z4",1.4096488579230995,0.025101003418269034,-0.1264742710162401,0.17449753654069283,Accept,1.3632300443282637,Accept,Accept,Accept,0.7198920656043125
0.2716685901272627,0.9583295190699745,0.22069046524190847,-0.01777219177714251,0.4156569356497566,Accept,"Z1, Z2, Z4",1.3480024107276773,0.22069046524190847,0.04284942720965855,0.4204222699587065,Reject,1.1005638150970811,Reject,Reject,Accept,0.1413708946794524
0.6234427397170813,0.907083737603877,0.10615209876689853,-0.11132153928786423,0.3157773955719592,Accept,"Z1, Z2, Z4",1.4130226537869148,0.10615209876689853,-0.08493122311676865,0.30644112014193065,Accept,1.2146757108070174,Accept,Accept,Reject,0.9580675771403182
0.5272167150100685,0.9001898649474491,0.11311598942211376,-0.06929609524480508,0.32971464498389236,Accept,"Z1, Z2, Z4",1.4486422295332395,0.11311598942211376,-0.06740634401859141,0.3061916620161576,Accept,1.353984289239551,Reject,Reject,Accept,0.9546971286912085
0.5316585974040258,0.7870118225908326,0.28309439351622384,0.15023398807598393,0.5230217643659857,Reject,"Z1, Z2, Z4",1.4105846092445098,0.28309439351622384,0.10946045022377637,0.4854472456270561,Reject,1.3867645198548986,Accept,Accept,Reject,1.2563691925913092
0.7107718845676028,1.0290056727698975,-0.04061832817407646,-0.24378610070831197,0.21447193949849747,Accept,"Z1, Z2, Z4",1.4826070484305744,-0.04061832817407646,-0.2586454262452404,0.1765391800211456,Accept,1.4015657233144525,Reject,Reject,Accept,0.7509803828861139
0.8798021932301725,1.0303294205055857,0.12434758667731928,-0.12796328759999193,0.31555182049961417,Accept,"Z1, Z2, Z4",1.4059620123240375,0.12434758667731928,-0.09823503195041132,0.33492305217936125,Accept,1.2620926723346613,Reject,Reject,Accept,0.23469910582337136
0.7738123554072868,0.9819835431047048,0.09116584173527253,-0.12890308793746888,0.26900844041442773,Accept,"Z1, Z2, Z4",1.3493210214519649,0.09116584173527253,-0.11906592663488452,0.281802558014042,Accept,1.475024260748525,Reject,Accept,Accept,0.47812911940459535
0.596049176851368,0.9160513870962332,0.16687279721088394,-0.024448796884401734,0.4603111370224801,Accept,"Z1, Z2, Z4",1.5738042260118363,0.16687279721088394,-0.045621502767153196,0.40802967386973765,Accept,1.612575404164346,Accept,Accept,Accept,0.10450911124220431
0.86106199189788,0.9731651630662053,-0.030333678279877745,-0.21253136066338485,0.1610686300807585,Accept,"Z1, Z2, Z4",1.4403932849959395,-0.030333678279877745,-0.23126548819961443,0.15816281350957281,Accept,1.4266394264626652,Reject,Accept,Accept,0.5494231420777373
1.0113685868394644,1.0093796930390775,-0.04375972906793384,-0.28919949454744426,0.11133271853918199,Accept,"Z1, Z2, Z4",1.7178386961925276,-0.04375972906793384,-0.22924425314178193,0.1414591391354674,Accept,1.5130065575376366,Accept,Accept,Accept,0.5251588856987269
0.5837275199327712,0.9734994259217725,0.08889891848348913,-0.16236439047316256,0.21324178446054431,Accept,"Z1, Z2, Z4",1.4470211480090718,0.08889891848348913,-0.10272294279071145,0.2739858523711217,Accept,1.2259390847491813,Accept,Accept,Accept,0.6234672443203135
0.831643839014857,1.0088611807430403,0.012057220957210756,-0.18449315510916348,0.17017305214401804,Accept,"Z1, Z2, Z4",1.5292561585289375,0.012057220957210756,-0.16258092148877096,0.20438951421522875,Accept,1.4472278199759812,Accept,Accept,Accept,1.0437656991926034
0.5613839510711369,0.9758293578553489,0.11867821109562411,-0.07350157206718454,0.3291555081388846,Accept,"Z1, Z2, Z4",1.3052454623404433,0.11867821109562411,-0.08548779587468366,0.32755369946249896,Accept,1.307046118753273,Reject,Reject,Accept,0.848205719014654
0.34060050040722395,0.9282202820876307,0.11767740285993104,-0.008591051382933024,0.381546214528998,Accept,"Z1, Z2, Z4",1.4271500135140667,0.11767740285993104,-0.0946281766942476,0.30733775408431196,Accept,1.5527467832168909,Accept,Accept,Accept,0.7537363425277094
0.6971652370345571,0.9091055228798438,0.10497781144904297,-0.1410865221950734,0.23104370920480333,Accept,"Z1, Z2, Z4",1.721768238153493,0.10497781144904297,-0.0699724535433806,0.2772032111270307,Accept,1.3881833473321936,Reject,Accept,Accept,0.6300443237707573
0.5729837349016923,0.9176001254917514,0.08275069787022932,0.01064236973742913,0.3149752044628193,Reject,"Z1, Z2, Z4",1.163530664960996,0.08275069787022932,-0.065484258025552175,0.22552269377994696,Accept,1.1397387712829443,Reject,Accept,Accept,0.5742162146667986
0.4031597869632105,0.8452099224122229,0.2362962206048171,0.05540669978563596,0.49922860854793016,Reject,"Z1, Z2, Z4",1.449827775003985,0.2362962206048171,0.03417252761584448,0.4355671534209499,Reject,1.3918318623423318,Reject,Accept,Reject,1.1550867601851151
0.7627961526551645,0.9578172876065758,0.024021599226790164,-0.1348756669648263,0.21199734656056607,Accept,"Z1, Z2, Z4",1.617981648086309,0.024021599226790164,-0.15412289423557676,0.2025064693468511,Accept,1.4801551906980754,Accept,Accept,Accept,0.3639927464263574
0.5808246067353777,0.9436352087674198,0.07062541208546695,-0.11653010467571459,0.31488983593495146,Accept,"Z1, Z2, Z4",1.3733902406382352,0.07062541208546695,-0.126020640354192,0.2710146614704961,Accept,1.3305869646582462,Reject,Reject,Accept,0.6827597015811704
0.7109666175243526,0.996794515209127,-0.038713572942628095,-0.1960922353992885,0.3251054856951804,Accept,"Z1, Z2, Z4",1.5129055536557163,-0.038713572942628095,-0.2808260895023112,0.1989800761038541,Accept,1.3626907205168632,Reject,Accept,Reject,1.0846172315483256
0.44304327284508166,0.8387609367940462,0.20640617568761147,0.025724441980020524,0.3836305644457853,Reject,"Z1, Z2, Z4",1.2563043811122732,0.20640617568761147,0.027366169871860482,0.3829903517863634,Reject,1.2078737133511654,Accept,Accept,Accept,0.7671069900539267
0.4453774620940854,0.877235150473084,0.1854045033159218,0.03731548823637295,0.397520936192845,Reject,"Z1, Z2, Z4",1.2739768101624356,0.1854045033159218,0.0031015938940513466,0.36628335264451134,Reject,1.1553984663190746,Reject,Accept,Reject,1.3698421138038026
0.6271343176053282,0.9529386489452124,-0.0015587624428200935,-0.12494936384987626,0.32571324874697083,Accept,"Z1, Z2, Z4",1.390822722490467,-0.0015587624428200935,-0.22178151871760296,0.21077166297125424,Accept,1.2358531619122888,Accept,Accept,Accept,0.6659001583256445
0.5348778792042422,0.8813224512630421,0.16725221932931808,-0.053515258007744176,0.36591400133184104,Accept,"Z1, Z2, Z4",1.2928184772861702,0.16725221932931808,-0.036005884569717025,0.37971748931656174,Accept,1.134126014053947,Reject,Accept,Accept,0.34831630885709536
0.5654170211835445,0.896196147555261,0.14096292334381355,-0.06483463828737454,0.3396784789254549,Accept,"Z1, Z2, Z4",1.5003299493471767,0.14096292334381355,-0.05455801193665371,0.34425790173345566,Accept,1.5343938539698225,Accept,Accept,Accept,0.7840221133202655
0.3008834848942541,0.9309773357473295,0.16753682223472405,-0.06041309615062348,0.38368175578833713,Accept,"Z1, Z2, Z4, X2, X9",1.3138389550472027,0.16753682223472405,-0.04475340144379081,0.38706084403436436,Accept,1.3001269101727686,Reject,Accept,Accept,0.1698274689931438
0.7742070421005562,1.015140000331846,0.07451300069872291,-0.21059654946428705,0.20802384476429486,Accept,"Z1, Z2, Z4",1.7272807530147134,0.07451300069872291,-0.12013472309193224,0.2624136407837273,Accept,1.501275565479762,Reject,Accept,Accept,0.5181359381895688
0.3451666737342333,0.9046054880552626,0.2917052988362358,0.11933051307095366,0.5155374317981208,Reject,"Z1, Z2, Z4",1.201501323971916,0.2917052988362358,0.0940325413447642,0.49092338466592567,Reject,1.3466036363783738,Accept,Accept,Reject,1.31226045271739
0.4305414860578704,0.9137557663499657,0.18537936782052994,-0.025750116965023412,0.3351334800576439,Accept,"Z1, Z2, Z4",1.1527537193826265,0.18537936782052994,0.008272326287461738,0.3582900541152068,Reject,1.2231856805874415,Reject,Accept,Accept,0.9816044615719156
0.4456912023049876,0.9435539963465122,0.11815051838809328,-0.12592648894078373,0.30733369201647953,Accept,"Z1, Z2, Z4",1.2779877966675266,0.11815051838809328,-0.08394626465257052,0.33433773281055057,Accept,1.2405319348782284,Accept,Accept,Accept,0.5462264946476173
0.6070763482535303,0.96956188756174,0.19603331693523968,-0.07821651751930823,0.329042579726612,Accept,"Z1, Z2, Z4",1.4603568335866959,0.19603331693523968,1.8888379706203523e-4,0.3981012615194378,Reject,1.2359643883191465,Reject,Reject,Reject,1.1642328631540333
0.8004141950815359,1.0102024785807662,-0.06746733756870658,-0.23715266630451787,0.23700371557478356,Accept,"Z1, Z2, Z4",1.2679697203355023,-0.06746733756870658,-0.2971002644299191,0.14299940342311673,Accept,1.2412892096152768,Accept,Accept,Accept,0.6114443611940931
0.7726264323096087,1.021644072495644,-0.06135186946253214,-0.23391121333334608,0.13413384268432577,Accept,"Z1, Z2, Z4",1.7509319136429873,-0.06135186946253214,-0.23428390148132025,0.11885813462147746,Accept,1.4706250098829665,Accept,Accept,Accept,0.2292999263676686
0.5339002883444284,0.9845459015965004,0.08213641286685705,-0.21914257233660683,0.2489816171231453,Accept,"Z1, Z2, Z4",1.3204465022504615,0.08213641286685705,-0.1499167894000504,0.31597367106677277,Accept,1.2360236601699617,Accept,Accept,Accept,0.8549665126401856
0.5606627736120134,0.9561905068412085,0.1973553036535753,-0.11619407542990302,0.34382766468055886,Accept,"Z1, Z2, Z4",1.901052259324603,0.1973553036535753,-0.01104258074706526,0.42540586591904284,Accept,1.5897663997704883,Reject,Accept,Accept,1.0195438534738306
0.7045518352454376,0.975769439561072,0.03774708247368563,-0.16189423570584754,0.23985895270940813,Accept,"Z1, Z2, Z4",1.5126324601041674,0.03774708247368563,-0.1585302861694454,0.2298058759215933,Accept,1.3835694331758341,Reject,Reject,Accept,0.464648691248404
