Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
-0.0783797326810312,0.9583892437578269,0.029738741426473418,-0.12377359984919808,0.2084730580165022,Accept,Z3,1.2082784078477868,0.029738741426473418,-0.14316183799579585,0.1389615053284151,Accept,1.1826722074946368,Accept,Accept,Accept,Accept,0.11694283689494782
0.1404298458910967,1.0517937511199416,-0.07657808026054268,-0.3078491427928069,0.009579064215511851,Accept,Z3,1.2480018252885037,-0.07657808026054268,-0.23586103553807397,0.022794395648229625,Accept,1.2117951921607084,Accept,Accept,Accept,Accept,0.15361922739390776
0.1418333878945758,1.057473193924661,-0.1103057934269396,-0.2264405563891713,0.055304277465980795,Accept,Z3,1.2926746772126472,-0.1103057934269396,-0.25301932302030156,-0.00786023683744926,Reject,1.2516479602855934,Accept,Accept,Accept,Accept,0.23643111936316605
-0.0923439550384379,0.9737078135357592,0.031228944310236668,-0.0884750298179878,0.19780246844925845,Accept,Z3,1.1295633435042507,0.031228944310236668,-0.08965344463169345,0.17823300501990924,Accept,1.115747113070339,Accept,Accept,Accept,Accept,0.23826584649233545
-0.19831697135942794,0.9426184619365849,0.08741017476600488,-0.07831385027490911,0.22328939445642249,Accept,Z3,1.3562175461148602,0.08741017476600488,-0.13067299303954225,0.29884032300345953,Accept,1.3773278411344008,Accept,Accept,Accept,Accept,0.23333338266378348
0.12308531851658634,1.0134448366200557,-0.07309433005880969,-0.13438297931395413,0.055993640681626246,Accept,Z3,1.4784258522664455,-0.07309433005880969,-0.16242122269671097,0.01633850128943615,Accept,1.451688094710381,Accept,Accept,Accept,Accept,0.26630341440002786
-0.051501966656372425,0.949687274181584,0.07667648987188044,-0.051378862557003586,0.18794980730895072,Accept,Z3,1.1653936875694688,0.07667648987188044,-0.09301807906003343,0.2313133217781962,Accept,1.15807925070305,Accept,Accept,Accept,Accept,0.28632810457516655
0.04475015488860079,1.0263967015813218,-0.05992316433724437,-0.24816336372620304,0.13477619638160127,Accept,Z3,1.225715089460914,-0.05992316433724437,-0.18330985007111508,0.06579683978485051,Accept,1.21369182248542,Accept,Accept,Accept,Accept,0.37566970202106026
-0.2141722197522718,0.8877751578906271,0.1880004486476281,0.07385128390215165,0.33944067341232587,Reject,Z3,1.1456466752989611,0.1880004486476281,0.047304947702208534,0.304546102553245,Reject,1.1084424901658192,Reject,Accept,Accept,Accept,0.2381732988797034
0.3477935739088687,1.0809042607156991,0.02216621287172369,-0.30564506297054994,0.022323303803962802,Accept,"Z2, X1, X4, X9",1.1166042242399694,0.02216621287172369,-0.11676408921575471,0.15984655401232584,Accept,1.264707655249579,Reject,Accept,Accept,Accept,0.12503182827002632
