Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
-0.02154850088485737,1.0114896793061339,-0.0753147047560294,-0.2599029181230947,0.15412347660456302,Accept,Z3,1.3622414687426423,-0.0753147047560294,-0.3025817268208377,0.09384832379468522,Accept,1.2666882914232078,Accept,Reject,Accept,Accept,0.30393394275729535
0.014030977312411179,1.068534126781648,-0.008934338736361264,-0.333540717809246,0.03536595707498952,Accept,Z3,1.2789268772023425,-0.008934338736361264,-0.22425475449341345,0.19461303786570638,Accept,1.1808469593143474,Accept,Reject,Accept,Accept,0.32931345073756985
-0.21721757978272352,0.9942486357398179,0.20274638741248902,-0.3206954224670753,0.29694660563041,Accept,Z3,1.0292208307418715,0.20274638741248902,0.01859155276166717,0.4436801831541616,Reject,0.9629246013833435,Accept,Accept,Accept,Accept,0.1263719294771083
0.3991112498646117,1.1608042247239683,-0.14176087933844464,-0.56543862325511,-0.11739278890064805,Reject,Z3,1.106303711194481,-0.14176087933844464,-0.47635682213660185,0.23543977701559438,Accept,1.1085195752072545,Accept,Reject,Accept,Accept,0.1048527420791422
-0.06038053880715563,0.9888057989257351,-0.02591832625181792,-0.43846194933109384,0.3168344037347143,Accept,Z3,1.0560058350450057,-0.02591832625181792,-0.35337198358466027,0.3126512156094543,Accept,1.0054059922431484,Accept,Accept,Accept,Accept,0.138694828524792
-0.13711420370525834,0.9826871182431797,6.122391666286179e-4,-0.20603622892071569,0.3842841215124303,Accept,Z3,1.7325506348306052,6.122391666286179e-4,-0.2063287169614227,0.20503194867565844,Accept,1.751368815815132,Accept,Accept,Accept,Accept,0.30392011397277874
-0.18497354865437393,0.8588145255616394,0.14032824434273666,0.027416060195137384,0.39581555265103274,Reject,Z3,1.480385411281226,0.14032824434273666,-0.013908549862957177,0.30384860642953665,Accept,1.4055417331987998,Accept,Accept,Accept,Accept,0.22084604312263448
0.1078963449043676,0.9819029848105743,-0.06970758632784957,-0.2496245713748795,0.2820275447258782,Accept,Z3,1.3011829028937745,-0.06970758632784957,-0.27518372003353025,0.1333399992923521,Accept,1.2770423714602752,Accept,Accept,Accept,Accept,0.4054704114278311
0.1122499638047872,1.052156825469211,0.00797204639907577,-0.35406846485710214,0.08013977801408391,Accept,Z3,1.1731291817849456,0.00797204639907577,-0.1281079904656463,0.15352996659642865,Accept,1.0794636279007357,Accept,Accept,Accept,Accept,0.33879072437352487
0.005854145721928211,1.0253354969458517,-0.021327968152195752,-0.2601853979661661,0.128541893687098,Accept,Z3,1.3722232121385907,-0.021327968152195752,-0.21042430627254122,0.11477023721118136,Accept,1.314523349862203,Accept,Accept,Accept,Accept,0.2956255106133574
