Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.15141940322372707,1.0688156026654398,-0.02534606645897901,-0.41045572168423783,0.3597574366024021,Accept,Z3,1.2932634324014751,-0.02534606645897901,-0.2656363784688358,0.19520005355447528,Accept,1.17448925489893,Accept,Accept,Accept,Accept,0.16026975881328043
0.023665308522363503,1.0804212207212185,0.1221714189336151,-0.47309744799548953,0.5017301211153768,Accept,Z3,1.2183185458006447,0.1221714189336151,-0.18183331670981076,0.5444057989392603,Accept,1.14922290342448,Accept,Accept,Accept,Reject,0.5980852373931771
-0.05944648464881216,0.9133072912878418,0.14679616035913215,-0.017086234602611147,0.4536662500339269,Accept,Z3,1.3316055259151416,0.14679616035913215,-0.1739191209637484,0.3990878799911767,Accept,1.206745326189142,Accept,Accept,Accept,Accept,0.2112856861329984
0.12390976084217027,0.6954020614223533,0.058446338270251114,-0.2981034617910172,1.0262933820540223,Accept,X4,0.4832435421959839,0.058446338270251114,-0.17627588066495142,0.2963284044386448,Accept,0.8538850136298716,Reject,Accept,Accept,Accept,0.13244015487052319
-0.032366964351372575,1.0267311532055536,-0.05269491830908971,-0.188768190471439,0.2558776082950271,Accept,Z3,0.887787440288819,-0.05269491830908971,-0.2716809296826067,0.18503144868791455,Accept,0.9121980318420516,Accept,Accept,Accept,Accept,0.2654197911277718
0.03186689356348053,0.9228446410291246,-0.008998348349294008,-0.18556500952633423,0.4852872003759881,Accept,Z3,1.3371992842371454,-0.008998348349294008,-0.389130486272548,0.32697519359818755,Accept,1.2202696879825912,Accept,Accept,Accept,Accept,0.42021521788613786
-0.9493581643293824,0.4473469171766967,0.15453380640922407,0.26676988589567846,1.3514588030937744,Reject,X3,1.0940425379430272,0.15453380640922407,-0.07649948660948336,0.4922136885540959,Accept,1.4892246709867376,Reject,Accept,Accept,Accept,0.1743493913662663
0.38329437183056286,1.032411264273583,-0.08670534335882493,-0.4291719491576608,0.5837735598041404,Accept,Z3,1.2934453226099125,-0.08670534335882493,-0.4319910433559494,0.22518533004726776,Accept,1.1422296552022213,Accept,Accept,Accept,Accept,0.12382986284266044
-0.15390902141813043,1.0325659999682937,0.11166280472538258,-0.2715134416374956,0.4575024499077725,Accept,Z3,1.2775111829443595,0.11166280472538258,-0.09555331308789251,0.31339883813062913,Accept,1.1899313053357168,Accept,Accept,Accept,Accept,0.24744326340721037
0.22020146780108527,1.0172603114767902,0.05099129367303565,-0.9642578588475736,0.48068085964703056,Accept,Z3,0.8074540340930281,0.05099129367303565,-0.15528035328324624,0.29778252475658556,Accept,0.7331680288254312,Accept,Accept,Accept,Reject,0.4641849232458804
