Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.12217887053462245,1.0093632357858675,-0.0292157194860627,-0.22773684071478173,0.1516187273435965,Accept,Z3,1.1144714684624448,-0.0292157194860627,-0.23892062096008385,0.09212433061759362,Accept,1.1106408416635616,Accept,Accept,Accept,Accept,0.1366915012389284
-0.04466311181088131,1.0147158583404199,-0.0407695425420055,-0.19209747668327604,0.15652517285561268,Accept,Z3,1.280312670339712,-0.0407695425420055,-0.23868034059092305,0.07943467009114885,Accept,1.2768638611160121,Accept,Accept,Accept,Accept,0.2678463827951389
0.0011781348589602468,0.9757178859963388,0.08612990278157129,-0.08682391311066891,0.17971788203063305,Accept,Z3,1.3700324556263583,0.08612990278157129,-0.0731477181498853,0.20393278297836376,Accept,1.350917213323221,Accept,Accept,Accept,Accept,0.13801519056525127
-0.07288087800388586,1.0133735524426364,-0.027442342464010113,-0.12609875068814974,0.09829166324638247,Accept,Z3,1.2849792219868752,-0.027442342464010113,-0.1087185067222043,0.11549227587919127,Accept,1.2854913949801503,Accept,Accept,Accept,Accept,0.20366260903556643
-0.013242274051677562,0.9955151487357712,-0.05173158176494064,-0.11284609825112751,0.16485915480062224,Accept,Z3,1.4205177146559627,-0.05173158176494064,-0.15516683474096538,0.08982016819232438,Accept,1.390868327311104,Accept,Accept,Accept,Accept,0.17850593614875926
0.09048847222242955,1.0384754607740294,-0.07612820475087692,-0.22950718418814414,0.08535723121889825,Accept,Z3,1.276644557170887,-0.07612820475087692,-0.18818733820359054,0.0382275423960422,Accept,1.2598961011449377,Accept,Accept,Accept,Accept,0.10265645873855204
-0.059850105018037815,0.9939798011350184,0.03561471189023743,-0.09876893671947704,0.10059853062252383,Accept,Z3,1.303465182434974,0.03561471189023743,-0.10256520481666224,0.15830530820478023,Accept,1.27103229606049,Accept,Accept,Accept,Accept,0.22404122783281724
-0.18519497989522807,0.9695966527067591,0.08354220798925052,-0.021811138887070893,0.143098881639427,Accept,Z3,1.0381692145628312,0.08354220798925052,-0.04104184652282199,0.20810405921664452,Accept,1.0455137160176369,Accept,Accept,Accept,Reject,0.27485396957645825
-0.06015508842656291,0.9773242962053642,-0.026625411510235793,-0.1380192275428724,0.15342075284530726,Accept,Z3,1.263361694583484,-0.026625411510235793,-0.14192397523168696,0.10050725429775792,Accept,1.2822361837721283,Accept,Accept,Accept,Accept,0.17653029666968106
-0.025212281939125773,0.9925446213350614,-0.03049263055093812,-0.09684642697347401,0.08900048952474021,Accept,Z3,1.3043741272453773,-0.03049263055093812,-0.13221591002996672,0.08518824696398024,Accept,1.2749589959071033,Accept,Accept,Accept,Accept,0.18567154253879015
