Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
-8.291330946525371e-4,0.9789287108048381,0.00997351610836975,-0.08065434550499559,0.1881385129606936,Accept,Z3,1.1253762501159204,0.00997351610836975,-0.13819500041841157,0.20097456330147362,Accept,1.100895565263648,Accept,Accept,Accept,Accept,0.22986025933026946
-0.0023837009231804625,1.02957775151847,-0.026876122085198722,-0.21084387668725407,0.050016404227561054,Accept,Z3,1.2628597312521055,-0.026876122085198722,-0.1479835700956967,0.15131825092071788,Accept,1.2323085494783026,Accept,Accept,Accept,Accept,0.14387556794526615
-0.013478892758303579,1.025396678352572,-0.009402847441402476,-0.1784452430743551,0.12613804603553494,Accept,Z3,1.2192641264008395,-0.009402847441402476,-0.1176511183546419,0.08770000424284258,Accept,1.2224770840754657,Accept,Accept,Accept,Accept,0.07106778100278843
-0.1672676559527669,1.0139133553143915,-0.12964067417193337,-0.23250582609255943,0.2831811685288079,Accept,X2,0.6350351292298229,-0.12964067417193337,-0.26554297093217155,-0.001919259319107823,Reject,1.1627445650447714,Reject,Accept,Accept,Accept,0.2566746887535986
0.029327369747377624,1.0126546881106082,-0.0071530577912789035,-0.11601894668471996,0.15519215875516879,Accept,Z3,1.3433840200632017,-0.0071530577912789035,-0.1588380247452025,0.08766214679957815,Accept,1.3277362446985015,Accept,Accept,Accept,Accept,0.1891192749826846
0.07464485404042535,0.9984919147184665,0.08675818905134296,-0.1219809511541958,0.14540663677832827,Accept,Z3,1.3789374869376367,0.08675818905134296,6.364206733272329e-4,0.17075276909844136,Reject,1.3716953312570181,Accept,Accept,Accept,Accept,0.13728046801038923
-0.01395786462193245,1.030589785528895,-0.0443136386843449,-0.14983946298240114,0.018148710469693054,Accept,Z3,1.3197223762383967,-0.0443136386843449,-0.15901582722831845,0.07478664663258884,Accept,1.2948449421935575,Accept,Accept,Accept,Accept,0.12027393547740577
-0.11829989435248459,0.9857892472930861,-0.06554340190006906,-0.12095037282362928,0.1275284842492985,Accept,Z3,1.0996926352716279,-0.06554340190006906,-0.16506456185465843,0.04628813625368216,Accept,1.0896086333116037,Accept,Accept,Accept,Accept,0.10505913605691491
-0.01342940503217051,1.0014334358477,0.02552980529129018,-0.09893611951749053,0.14586923230684462,Accept,Z3,1.188104580646481,0.02552980529129018,-0.0724207155030791,0.1498045997932406,Accept,1.2054222744640273,Accept,Accept,Accept,Accept,0.2508273312211194
0.05525706438739959,0.9600683928420328,0.03138034496034483,-0.03577111384487717,0.18137086111588258,Accept,Z3,1.315266863416846,0.03138034496034483,-0.05114137826874332,0.13307607206933178,Accept,1.2911693647257922,Accept,Accept,Accept,Accept,0.14124403912763356
