Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
-0.3780543481469299,0.9098262012364214,-0.0284682208485935,-0.14299744642625783,0.5708157348513022,Accept,Z3,1.2994006563369327,-0.0284682208485935,-0.21909560822510787,0.1837093033870591,Accept,1.1985712999637002,Accept,Accept,Accept,Accept,0.17686291122482498
0.014779523239772297,0.9310733086609944,0.09689123530751924,-0.21928600734169004,0.8093236779477848,Accept,Z3,1.192494224641869,0.09689123530751924,-0.19100890827190625,0.3499704289977397,Accept,1.0600062812351723,Accept,Accept,Accept,Accept,0.5274045915410707
0.2522250960931867,1.0983464246616035,-0.20267578445761497,-0.6729074755137792,0.04773752287541273,Accept,Z3,1.1289107463000199,-0.20267578445761497,-0.40187807098371775,0.08528262352580265,Accept,1.0033075179933415,Reject,Accept,Accept,Accept,0.33350362935723404
0.1665221631051827,1.0616303535059868,0.04566355916463213,-0.3021521723309609,0.08426613405274783,Accept,Z3,1.0510036532243365,0.04566355916463213,-0.25690570525279344,0.36844555864692463,Accept,0.9711541480292365,Accept,Accept,Accept,Accept,0.20849227853998611
-0.25305756416213,0.9526407985645555,0.11185878670170561,-0.06237325607132983,0.37085921446580306,Accept,Z3,1.0699967027654438,0.11185878670170561,-0.06626677783987024,0.35791709373590846,Accept,1.0432827954834194,Accept,Accept,Accept,Accept,0.2906002359005457
-0.10680699339028764,0.9492458567353149,0.0911762415536578,-0.20460988945661135,0.5306946575650873,Accept,Z3,1.3939831508006764,0.0911762415536578,-0.22542476324176342,0.3658625169928685,Accept,1.2730735378884652,Accept,Accept,Accept,Accept,0.4255074916994731
0.18763018490126282,1.1380335950768865,-0.2459383021757238,-1.0860886806103591,0.12516017096960955,Accept,X9,1.0219470123549959,-0.2459383021757238,-0.6325063012774491,0.0944835302800335,Accept,1.3771662584336117,Reject,Accept,Accept,Accept,0.10647803242814682
-0.4684720171315146,0.9823744060822098,0.029850255976879892,-0.09714137031699885,0.4424677547910638,Accept,Z3,1.318149383709938,0.029850255976879892,-0.2980851991918117,0.3440911431081223,Accept,1.2735156832316292,Accept,Accept,Accept,Accept,0.12282247357391786
-0.18285535720253152,0.9744114435150977,0.10953276020257632,-0.3045281855396499,0.34432978982752854,Accept,Z3,1.4313841982107494,0.10953276020257632,-0.06455039770258872,0.3029037806245631,Accept,1.3805691804448783,Accept,Accept,Accept,Accept,0.2808129398657241
-0.3481711711391688,0.8423183350585476,0.037812809780570465,-0.2693748148785974,0.7740167038281368,Accept,Z3,1.0064882943322548,0.037812809780570465,-0.5965958985762192,0.488878670789851,Accept,0.9117365607126896,Reject,Accept,Accept,Accept,0.0533790191952532
