Beta_Trt,Beta_Risk,Beta_intx,Lower.CI,Upper.CI,rejection.Risk,SSVS_results,Prediction_Error,Beta_intx_Noise,Lower.CI_Noise,Upper.CI_Noise,rejection.Risk_Noise,Prediction_Error_Noise,rejection.Opt_MultInt,rejection.interaction,rejection.interaction_adj,rejection.SDIR,SDIR
0.1186932161642269,0.7847025375797059,0.20619003796853977,0.3292738236360622,0.7419761588535163,Reject,"Z2, Z4",1.9165567571695379,0.20619003796853977,0.09197855104801803,0.38452440074207683,Reject,1.5204513169419827,Reject,Reject,Reject,Accept,0.7994153918405879
0.3621019123246549,0.7715020543305374,0.25007558212302444,0.22136862976651234,0.5217206167792858,Reject,"Z1, Z2, Z4",1.9648215079344562,0.25007558212302444,0.14491214893339324,0.4137987563981615,Reject,1.7037511356665698,Reject,Reject,Reject,Reject,1.1797832515601416
0.6596335504351266,0.9758563207364815,0.21493703356556942,-8.690455905898259e-4,0.3339673609937323,Accept,"Z1, Z2, Z4",1.6846816318765585,0.21493703356556942,0.054420725707247083,0.3498896035285103,Reject,1.5377438502253722,Reject,Reject,Reject,Reject,0.9516864331275505
0.14391982855874355,0.8381243919404759,0.40013708767196293,0.34055680844680303,0.7864756605055314,Reject,"Z2, Z4",2.075127112131125,0.40013708767196293,0.24252853212081069,0.6175681113951911,Reject,1.5043304239338653,Reject,Reject,Reject,Reject,1.2886792078703313
0.32569573285170494,0.8134704813329209,0.23444883139548736,0.1591086366788541,0.5383849781030787,Reject,"Z2, Z4",1.4755550752234923,0.23444883139548736,0.058234015242380324,0.43075081706730267,Reject,1.3303150770624166,Reject,Reject,Reject,Accept,0.8587936638515946
0.6933725972412028,0.9023291511390373,-0.010809433772049747,0.046994650417416975,0.34398768330093554,Reject,"Z1, Z2, Z4",1.9433612532897035,-0.010809433772049747,-0.1864762058729418,0.14858661468376258,Accept,1.777684891455702,Reject,Reject,Reject,Accept,0.11989507237985099
0.5149714986133124,0.8670054623985706,0.2364221326748796,0.11642393835502754,0.4280616672519371,Reject,"Z1, Z2, Z4",1.6182465437121367,0.2364221326748796,0.13245647231842328,0.3712157269011432,Reject,1.6672313623253567,Reject,Reject,Reject,Accept,0.9739093282263114
0.5700199662041447,0.911345253846163,0.18531317641874814,-0.061440560168442564,0.3713368669889134,Accept,"Z1, Z2, Z4",1.440196098267953,0.18531317641874814,0.03190538358381311,0.4242846880990588,Reject,1.2420436838660722,Reject,Reject,Reject,Accept,0.6046628231616255
0.6840073577836194,0.8626966614809848,0.2520472090388208,-0.6345801719745061,0.9100005541048182,Accept,X10,2.545370149611868,0.2520472090388208,0.10727357493645207,0.38909401340220523,Reject,1.5122674482687923,Reject,Reject,Reject,Accept,0.868805823953175
0.8095374354332353,0.9802407558271189,0.06537221302651662,-0.049329302631075364,0.4075156398808956,Accept,"Z1, Z2, Z4",1.746477762150047,0.06537221302651662,-0.12043480583508959,0.2100777120952776,Accept,1.5209216710142766,Reject,Reject,Reject,Accept,0.79496807992558
