N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,-0.0010594621178668117,-0.0010648864782117635,0.9436273601952512,0.9271487447216367,1.4000816368213111,1.3509292905466586,199.74143490140412,211.22468200242014
150,0.001095360486609243,0.0010919536293262715,0.9454786496885897,0.9368935891908114,1.400642085858583,1.3738324381213016,295.75542046937886,307.32262586761266
200,-0.0035203326284333064,-0.003532554203506029,0.945664394118293,0.9389048122055077,1.4010509976684458,1.380317685937669,393.0669851521325,404.48585688182385
30,-0.008901643209139934,-0.008949485300152785,0.9712156089705195,0.871267744850436,1.4867109357877353,1.1881456405683113,68.1188907471072,72.41783201440556
50,0.003903517488907131,0.003838246944810769,0.9461386387485854,0.9043651183722171,1.3998569034163029,1.2767783250329403,104.90005969110484,114.03119753768704
