N,Bias,Bias_noise,abs_Bias,abs_Bias_noise,MSE,MSE_noise,waic,waic_noise
100,0.0015241024221748416,0.0015270110855632847,0.8914753046934648,0.8798662387629167,1.2505732927302762,1.2184551214639774,148.72990575985918,162.54347305367543
150,-0.0046127177780879635,-0.004589674181818649,0.8938135808663266,0.8861018063536737,1.2523625843033341,1.2308104612827695,220.88260842210042,234.5313213497662
200,-0.0035112562928108562,-0.003510439648046933,0.8928287383304042,0.8867871882376025,1.25012184186878,1.2336415931620757,293.41111415968624,306.6463476415053
30,0.004271049761662701,0.004169407072277095,0.8797986646770524,0.8392838686312171,1.209518955675308,1.1028540478821518,46.41713911612266,58.98147885186198
50,-0.009301354667723185,-0.009283685710306163,0.8915037434621926,0.8670845330629207,1.2439452145757854,1.1784147173240684,75.7993223647838,89.06460923285985
